"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AJ1","AL1","AY1","AY2","GA1","GF1","KA1","KA2","MW1","REM","EQD"
"07589099999","2010-07-31T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0080,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0180,1","999,N,+0070,1","00,1","SYN140AAXX  31071 07589 219// 00000 10080 29/// 70000 80000 90700 333 10180 20070 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-08-01T08:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0130,1","+9999,9","99999,9","24,0000,9,1",,,"0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0210,1","999,N,+0080,1","00,1","SYN140AAXX  01081 07589 219// 00000 10130 29/// 70000 80000 90700 333 10210 20080 4//// 70000 90768 931// 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-08-02T08:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","01500,1,9,N","999999,9,N,1","+0135,1","+9999,9","99999,9","24,0025,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"06,99,1,06,1,00,1,01750,1,03,1,00,1","999,M,+0240,1","999,N,+0115,1","00,1","SYN140AAXX  02081 07589 217// 60000 10135 29/// 70060 86030 90700 333 10240 20115 4/000 70025 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-08-02T13:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","270,1,N,0020,1","01500,1,9,N","999999,9,N,1","+0167,1","+9999,9","99999,9",,,,"0,1,99,9","0,1,99,9",,"08,99,1,99,9,05,1,01750,1,03,1,00,1",,,"00,1","SYN122AAXX  02131 07589 417// 82702 10167 29/// 70000 88530 91100 333 4//// 90750 931// 555 7//// 8//// 1//// ///00 ///// /////;","Q01+000082SCOTLC"
"07589099999","2010-08-04T08:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0085,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0180,1","999,N,+0070,1","00,1","SYN140AAXX  04081 07589 219// 00000 10085 29/// 70000 80000 90720 333 10180 20070 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-08-05T08:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0090,1","+9999,9","99999,9","24,0072,9,1",,,"6,1,99,9","4,1,99,9","09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9","999,M,+0190,1","999,N,+0080,1","61,1","SYN140AAXX  05081 07589 21/// 90000 10090 29/// 76164 89/// 90730 333 10190 20080 4//// 70072 90768 931// 555 7//// 8//// 1//// ////0 ///// /////;",
"07589099999","2010-08-06T08:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0060,1","+9999,9","99999,9","24,0030,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","4,1,99,9",,"04,99,1,04,1,00,1,01750,1,03,1,00,1","999,M,+0110,1","999,N,+0050,1","00,1","SYN140AAXX  06081 07589 217// 40000 10060 29/// 70064 84030 90710 333 10110 20050 4/000 70030 90768 93100 555 71260 8//// 1//// ///00 ///// /////;",
"07589099999","2010-08-07T08:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0060,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0160,1","999,N,+0050,1","00,1","SYN140AAXX  07081 07589 219// 00000 10060 29/// 70000 80000 90730 333 10160 20050 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-08-08T08:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0150,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"06,99,1,06,1,00,1,99999,9,03,1,00,1","999,M,+0190,1","999,N,+0060,1","00,1","SYN140AAXX  08081 07589 219// 60000 10150 29/// 70000 86030 90720 333 10190 20060 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-08-09T08:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0120,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0210,1","999,N,+0100,1","00,1","SYN140AAXX  09081 07589 219// 00000 10120 29/// 70000 80000 90720 333 10210 20100 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-08-10T08:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0125,1","+9999,9","99999,9","24,0010,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"01,99,1,00,1,00,1,99999,9,00,1,02,1","999,M,+0240,1","999,N,+0110,1","00,1","SYN140AAXX  10081 07589 219// 10000 10125 29/// 70060 80002 90710 333 10240 20110 4/000 70010 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-08-11T08:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0120,1","+9999,9","99999,9","24,0000,9,1",,,"0,1,99,9","0,1,99,9",,"02,99,1,02,1,00,1,99999,9,03,1,00,1","999,M,+0230,1","999,N,+0110,1","00,1","SYN140AAXX  11081 07589 219// 20000 10120 29/// 70000 82030 90710 333 10230 20110 4//// 70000 90768 931// 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-08-12T08:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0125,1","+9999,9","99999,9","24,0006,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","4,1,99,9","09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9","999,M,+0210,1","999,N,+0110,1","45,1","SYN140AAXX  12081 07589 21/// 90000 10125 29/// 74564 89/// 90720 333 10210 20110 4/000 70006 90768 93100 555 7//// 8//// 1//// ////0 ///// /////;",
"07589099999","2010-08-13T08:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0100,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9","999,M,+0180,1","999,N,+0100,1","00,1","SYN140AAXX  13081 07589 21/// 90000 10100 29/// 70000 89/// 90710 333 10180 20100 4/000 70000 90768 93100 555 7//// 8//// 1//// ////0 ///// /////;",
"07589099999","2010-08-14T08:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","03600,1,9,N","999999,9,N,1","+0100,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","4,1,99,9","0,1,99,9",,"08,99,1,02,1,06,1,00150,1,07,1,99,9","999,M,+0180,1","999,N,+0070,1","00,1","SYN140AAXX  14081 07589 212// 80000 10100 29/// 70040 8267/ 90710 333 10180 20070 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-08-15T08:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","03600,1,9,N","999999,9,N,1","+0085,1","+9999,9","99999,9","24,0135,9,1",,,"6,1,99,9","4,1,99,9",,"06,99,1,02,1,06,1,00150,1,03,1,00,1","999,M,+0125,1","999,N,+0070,1","00,1","SYN140AAXX  15081 07589 212// 60000 10085 29/// 70064 82630 90710 333 10125 20070 4//// 70135 90768 931// 555 70240 8//// 1//// ///00 ///// /////;",
"07589099999","2010-08-16T08:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","03600,1,9,N","999999,9,N,1","+0070,1","+9999,9","99999,9","24,0072,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","4,1,99,9",,"08,99,1,02,1,06,1,00025,1,07,1,99,9","999,M,+0120,1","999,N,+0045,1","00,1","SYN140AAXX  16081 07589 210// 80000 10070 29/// 70064 8267/ 90730 333 10120 20045 4/000 70072 90768 93100 555 70230 8//// 1//// ///50 ///// /////;",
"07589099999","2010-08-18T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0110,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"07,99,1,07,1,00,1,99999,9,07,1,99,9","999,M,+0180,1","999,N,+0080,1","00,1","SYN140AAXX  18071 07589 219// 70000 10110 29/// 70000 8707/ 90720 333 10180 20080 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-08-19T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0120,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"04,99,1,02,1,00,1,99999,9,03,1,02,1","999,M,+0170,1","999,N,+0105,1","00,1","SYN140AAXX  19071 07589 219// 40000 10120 29/// 70000 82032 90710 333 10170 20105 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-08-20T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","01500,1,9,N","999999,9,N,1","+0140,1","+9999,9","99999,9","24,0042,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"08,99,1,08,1,00,1,01750,1,07,1,99,9","999,M,+0190,1","999,N,+0120,1","61,1","SYN140AAXX  20071 07589 217// 80000 10140 29/// 76160 8807/ 90750 333 10190 20120 4/000 70042 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-08-21T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0125,1","+9999,9","99999,9","24,0007,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0170,1","999,N,+0115,1","00,1","SYN140AAXX  21071 07589 219// 00000 10125 29/// 70060 80000 90655 333 10170 20115 4/000 70007 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-08-22T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0130,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0230,1","999,N,+0125,1","00,1","SYN140AAXX  22071 07589 219// 00000 10130 29/// 70000 80000 90700 333 10230 20125 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-08-23T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","180,1,N,0070,1","22000,1,9,N","999999,9,N,1","+0200,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"04,99,1,01,1,00,1,99999,9,04,1,02,1","999,M,+0255,1","999,N,+0130,1","00,1","SYN140AAXX  23071 07589 219// 41807 10200 29/// 70000 81042 90730 333 10255 20130 4/000 70000 90768 93100 555 7//// 8//// 1//// ///0/ ///// /////;",
"07589099999","2010-08-24T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","01500,1,9,N","999999,9,N,1","+0150,1","+9999,9","99999,9","24,0006,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"06,99,1,06,1,00,1,01750,1,07,1,99,9","999,M,+0230,1","999,N,+0140,1","00,1","SYN140AAXX  24071 07589 217// 60000 10150 29/// 70060 8607/ 90750 333 10230 20140 4/000 70006 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-08-25T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0100,1","+9999,9","99999,9","24,0002,9,1",,,"6,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0170,1","999,N,+0090,1","00,1","SYN140AAXX  25071 07589 219// 00000 10100 29/// 70060 80000 90710 333 10170 20090 4//// 70002 90768 931// 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-08-26T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","180,1,N,0020,1","22000,1,9,N","999999,9,N,1","+0170,1","+9999,9","99999,9","24,0000,9,1",,,"0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0230,1","999,N,+0100,1","00,1","SYN140AAXX  26071 07589 219// 01802 10170 29/// 70000 80000 90700 333 10230 20100 4//// 70000 90768 931// 555 7//// 8//// 1//// ///0/ ///// /////;",
"07589099999","2010-08-27T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","270,1,N,0050,1","99999,9,9,N","999999,9,N,1","+0160,1","+9999,9","99999,9",,,,"0,1,99,9","0,1,99,9",,"08,99,1,08,1,00,1,99999,9,07,1,99,9","999,M,+0280,1","999,N,+0160,1","00,1","SYN140AAXX  27071 07589 219// 82705 10160 29/// 70000 8807/ 90720 333 10280 20160 4//// 7//// 90768 931// 555 7//// 8//// 1//// ///0/ ///// /////;",
"07589099999","2010-08-28T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","040,1,N,0070,1","03600,1,9,N","999999,9,N,1","+0120,1","+9999,9","99999,9","24,0003,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"06,99,1,02,1,06,1,00800,1,03,1,00,1","999,M,+0220,1","999,N,+0110,1","00,1","SYN140AAXX  28071 07589 215// 60407 10120 29/// 70060 82630 90730 333 10220 20110 4/000 70003 90768 93100 555 7//// 8//// 1//// ///0/ ///// /////;",
"07589099999","2010-08-29T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0050,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"04,99,1,00,1,00,1,99999,9,00,1,02,1","999,M,+0150,1","999,N,+0035,1","00,1","SYN140AAXX  29071 07589 219// 40000 10050 29/// 70000 80002 90710 333 10150 20035 4/000 70000 90768 93100 555 7//// 8//// 1//// ///90 ///// /////;",
"07589099999","2010-08-30T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","360,1,N,0070,1","22000,1,9,N","999999,9,N,1","+0060,1","+9999,9","99999,9",,,,"0,1,99,9","0,1,99,9",,"04,99,1,04,1,00,1,01750,1,03,1,00,1","999,M,+0160,1","999,N,+0050,1","00,1","SYN140AAXX  30071 07589 217// 43607 10060 29/// 70000 84030 90720 333 10160 20050 4//// 7//// 90768 931// 555 7//// 8//// 1//// ///0/ ///// /////;",
"07589099999","2010-08-31T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0060,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0140,1","999,N,+0030,1","00,1","SYN140AAXX  31071 07589 219// 00000 10060 29/// 70000 80000 90720 333 10140 20030 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-09-01T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0070,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0150,1","999,N,+0050,1","00,1","SYN140AAXX  01071 07589 219// 00000 10070 29/// 70000 80000 90710 333 10150 20050 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-09-02T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0100,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0190,1","999,N,+0070,1","00,1","SYN140AAXX  02071 07589 219// 00000 10100 29/// 70000 80000 90730 333 10190 20070 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-09-03T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0100,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0200,1","999,N,+0085,1","00,1","SYN140AAXX  03071 07589 219// 00000 10100 29/// 70000 80000 90710 333 10200 20085 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-09-04T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0105,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"01,99,1,00,1,00,1,99999,9,00,1,02,1","999,M,+0210,1","999,N,+0090,1","00,1","SYN140AAXX  04071 07589 219// 10000 10105 29/// 70000 80002 90720 333 10210 20090 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-09-05T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0115,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0205,1","999,N,+0090,1","00,1","SYN140AAXX  05071 07589 219// 00000 10115 29/// 70000 80000 90720 333 10205 20090 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-09-06T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0140,1","+9999,9","99999,9","24,0000,9,1",,,"0,1,99,9","0,1,99,9",,"02,99,1,00,1,00,1,99999,9,00,1,02,1","999,M,+0200,1","999,N,+0110,1","00,1","SYN140AAXX  06071 07589 219// 20000 10140 29/// 70000 80002 90720 333 10200 20110 4//// 70000 90768 931// 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-09-07T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","040,1,N,0070,1","01200,1,9,N","999999,9,N,1","+0090,1","+9999,9","99999,9","24,0240,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"08,99,1,08,1,00,1,01250,1,07,1,99,9","999,M,+0220,1","999,N,+0070,1","61,1","SYN140AAXX  07071 07589 216// 80407 10090 29/// 76160 8807/ 90720 333 10220 20070 4/000 70240 90768 93100 555 71290 8//// 1//// ///0/ ///// /////;",
"07589099999","2010-09-08T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","03600,1,9,N","999999,9,N,1","+0070,1","+9999,9","99999,9","24,0270,9,1",,,"9,1,99,9","6,1,99,9",,"06,99,1,02,1,06,1,00150,1,03,1,00,1","999,M,+0150,1","999,N,+0050,1","00,1","SYN140AAXX  08071 07589 212// 60000 10070 29/// 70096 82630 90720 333 10150 20050 4//// 70270 90768 931// 555 70240 8//// 1//// ///50 ///// /////;",
"07589099999","2010-09-09T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","040,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0090,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"05,99,1,05,1,00,1,99999,9,03,1,00,1","999,M,+0140,1","999,N,+0050,1","00,1","SYN140AAXX  09071 07589 219// 50402 10090 29/// 70000 85030 90720 333 10140 20050 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-09-10T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0050,1","+9999,9","99999,9","24,0010,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"01,99,1,01,1,00,1,99999,9,03,1,00,1","999,M,+0145,1","999,N,+0048,1","00,1","SYN140AAXX  10071 07589 219// 10000 10050 29/// 70060 81030 90700 333 10145 20048 4/000 70010 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-09-11T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0080,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"01,99,1,00,1,00,1,99999,9,00,1,02,1","999,M,+0115,1","999,N,+0050,1","00,1","SYN140AAXX  11071 07589 219// 10000 10080 29/// 70000 80002 90710 333 10115 20050 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-09-12T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0130,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"04,99,1,01,1,00,1,99999,9,03,1,02,1","999,M,+0190,1","999,N,+0080,1","00,1","SYN140AAXX  12071 07589 219// 40000 10130 29/// 70000 81032 90720 333 10190 20080 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-09-13T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","03600,1,9,N","999999,9,N,1","+0060,1","+9999,9","99999,9","24,0013,9,1",,,"6,1,99,9","4,1,99,9",,"05,99,1,03,1,06,1,00150,1,03,1,00,1","999,M,+0200,1","999,N,+0060,1","00,1","SYN140AAXX  13071 07589 212// 50000 10060 29/// 70064 83630 90720 333 10200 20060 4//// 70013 90768 931// 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-09-14T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0070,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"02,99,1,00,1,00,1,99999,9,00,1,02,1","999,M,+0150,1","999,N,+0045,1","00,1","SYN140AAXX  14071 07589 219// 20000 10070 29/// 70000 80002 90720 333 10150 20045 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-09-15T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0110,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,M,+0140,1","999,N,+0060,1","00,1","SYN140AAXX  15071 07589 219// 00000 10110 29/// 70000 80000 90720 333 10140 20060 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07589099999","2010-09-16T07:00:00","4","44.946667","6.188333","1570.0","ST CHRISTOPHE, FR","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0110,1","+9999,9","99999,9","24,0006,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"06,99,1,05,1,00,1,99999,9,03,1,02,1","999,M,+0190,1","999,N,+0090,1","00,1","SYN140AAXX  16071 07589 219// 60000 10110 29/// 70060 85032 90720 333 10190 20090 4/000 70006 90768 93100 555 71300 8//// 1//// ///00 ///// /////;",
